,Price,Area,Location,No. of Bedrooms,New/Resale,Gymnasium,Lift Available,Car Parking,Maintenance Staff,24x7 Security,Children's Play Area,Clubhouse,Intercom,Landscaped Gardens,Indoor Games,Gas Connection,Jogging Track,Swimming Pool
3715,6320000,384,Mira Road East,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1
3716,8800000,1083,Thane West,2,1,1,1,1,0,1,1,1,1,0,1,0,1,1
3717,26400000,837,Ville Parle East,2,1,0,1,0,0,0,0,0,0,1,0,1,0,0
3718,25000000,1100,Andheri West,2,0,1,1,0,0,0,1,1,1,1,0,1,0,1
3719,15200000,513,Wadala East,1,0,1,1,0,0,0,1,1,1,0,0,0,0,1
3720,5400000,720,Mira Road East,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
3721,5850000,520,Thane West,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0
3722,3120000,530,Dombivali East,1,1,1,1,0,0,0,1,1,1,0,0,1,0,1
3723,8359999,930,Thane West,2,1,1,1,0,0,0,1,1,1,0,0,1,0,1
3724,9230000,1230,Thane West,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1
3725,2100000,589,Palghar,1,0,1,1,0,0,1,1,1,1,1,0,1,0,1
3726,4500000,650,Dombivali,1,1,1,1,0,0,0,1,1,1,0,0,1,1,1
3727,4200000,600,Dombivali,1,1,1,1,0,0,0,1,1,1,0,0,1,1,1
3728,6450000,610,Thane West,1,1,1,1,0,0,0,1,1,1,0,0,1,0,1
3729,5760000,590,Thane West,1,1,1,1,0,0,0,1,1,1,0,0,1,0,1
3730,2174000,570,Titwala,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0
3731,2156000,565,Titwala,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0
3732,14900000,1489,Thane West,3,1,1,1,0,0,0,1,1,1,0,0,1,0,1
3733,15200000,1490,Thane West,3,1,1,1,0,0,0,1,1,1,0,0,1,0,1
3734,9700000,1100,Mira Road East,2,0,1,1,1,0,0,1,1,1,0,0,1,0,0
3735,42000000,1820,Goregaon East,2,0,1,1,1,0,0,1,1,1,1,0,0,1,1
3736,13500000,985,Mulund East,2,0,1,1,0,0,0,0,0,0,0,0,1,0,0
3737,30000000,2000,Thane West,4,0,1,1,0,0,0,1,1,1,0,0,1,0,1
3738,25000000,2000,Hiranandani Estates,3,0,1,1,0,0,0,1,1,1,0,0,1,0,1
3739,43500000,2200,Hiranandani Estates,4,0,1,1,0,0,0,1,1,1,0,0,1,0,1
3740,7000000,890,Mira Road East,2,0,1,1,1,1,0,1,1,1,1,1,0,0,1
3741,110000000,1843,Juhu,4,1,1,1,0,0,0,1,0,1,0,0,0,0,0
3742,8500000,1050,Kamothe,2,1,1,1,1,1,1,1,1,1,1,0,0,1,1
3743,6500000,580,Kalwa,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3744,8000000,1000,Ulwe,2,0,1,1,1,0,1,1,1,1,0,0,1,1,1
3745,7600000,920,Kalyan West,2,0,1,1,1,0,1,1,1,1,1,1,0,1,1
3746,23000000,1650,Ghansoli,3,0,1,1,0,0,1,1,1,1,0,1,0,1,1
3747,2460000,510,Taloja,1,1,1,1,0,0,0,1,1,1,0,1,1,0,1
3748,4300000,635,Kalyan West,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
3749,4600000,680,Beturkar Pada,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3750,6000000,950,Kalyan West,2,0,1,1,0,0,1,1,1,0,1,0,0,1,1
3751,7548000,950,Panvel,2,1,1,1,0,0,0,1,1,1,0,0,0,0,1
3752,6600000,975,Kalyan West,2,0,1,1,1,0,1,0,1,1,1,0,0,1,1
3753,26900000,1545,Powai,3,0,1,1,1,1,1,1,1,1,0,1,1,1,1
3754,13100000,1100,Kalyan West,3,0,1,1,0,0,0,1,1,1,0,0,0,0,1
3755,6787000,850,Panvel,2,1,1,1,0,0,0,1,1,1,0,0,0,0,1
3756,5000000,625,Kalyan West,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
3757,6500000,720,Kalwa,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3758,18800000,1100,Andheri East,2,1,1,1,1,0,1,1,1,1,1,0,0,1,1
3759,8000000,955,Kalyan West,2,0,1,1,1,0,1,1,1,1,0,0,0,0,1
3760,8700000,1075,Dombivli (West),2,0,0,1,0,0,0,0,0,0,0,0,1,0,0
3761,4500000,690,Dombivali East,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0
3762,3599000,620,Kalyan West,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0
3763,2700000,680,Virar,1,0,1,1,0,0,0,1,1,1,1,0,0,0,1
3764,2700000,650,Virar West,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3765,12000000,1550,Ulwe,3,1,1,1,0,0,0,1,0,1,0,0,0,0,1
3766,17500000,1100,Malad West,2,1,1,1,1,0,1,1,1,1,1,0,0,1,1
3767,7798999,700,Malad West,1,1,1,0,1,0,1,1,1,1,1,0,0,0,1
3768,4400000,685,Ulwe,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0
3769,27000000,1400,Goregaon East,3,1,1,1,0,0,0,1,1,1,0,0,0,0,1
3770,13000000,1350,Ulwe,2,1,1,1,0,0,0,1,1,1,0,0,0,0,1
3771,19500000,1100,Goregaon East,2,1,1,1,0,0,0,1,1,1,0,0,0,0,1
3772,19200000,1278,Chembur,2,0,1,1,1,0,1,1,1,1,0,0,1,1,0
3773,26800000,1787,Chembur,3,0,1,1,1,0,1,1,1,1,0,0,1,1,0
3774,22400000,1496,Chembur,2,0,1,1,1,0,1,1,1,1,0,0,1,1,0
3775,9100000,1168,Kamothe,2,0,1,1,0,0,0,1,0,1,0,0,0,0,1
3776,20000000,1000,Chembur,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3777,20000000,1200,Chembur,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3778,17500000,910,Powai,2,0,1,1,1,0,1,1,1,1,1,1,1,1,1
3779,12000000,1560,Kalyan West,3,0,1,1,0,0,0,1,0,1,0,0,0,0,0
3780,10000000,1156,Ulwe,2,0,1,1,0,0,0,0,1,1,0,0,0,0,0
3781,16500000,1660,Ulwe,3,1,1,1,0,0,0,1,1,1,0,0,0,0,1
3782,20000000,1450,Kandivali West,3,1,1,1,0,0,0,1,1,1,1,1,1,1,1
3783,21100000,1050,Chembur,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3784,30900000,2066,Bhandup West,3,1,1,1,1,0,1,1,1,1,1,1,1,1,1
3785,16000000,1650,Ulwe,3,1,0,1,0,0,0,1,0,1,0,0,0,0,1
3786,18500000,965,Powai,2,0,1,1,1,0,1,1,1,1,1,0,1,1,1
3787,10700000,1100,Thane West,2,1,1,1,1,0,1,1,1,1,0,1,0,1,1
3788,19000000,1140,Borivali West,3,0,0,1,0,0,0,1,0,1,0,0,1,0,0
3789,6022000,730,Mira Road East,1,0,1,1,0,0,0,1,1,0,0,1,0,0,1
3790,9000000,1050,Mira Road East,2,0,0,1,0,0,0,1,1,1,0,0,1,0,0
3791,11500000,1220,Ulwe,2,1,1,1,0,0,0,1,1,1,0,0,0,0,1
3792,5000000,700,Dombivli (West),1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3793,9500000,1150,Ulwe,2,0,1,1,0,0,0,0,1,1,0,0,0,0,0
3794,10000000,750,Malad West,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1
3795,14000000,1170,Malad West,2,0,1,0,1,0,1,1,1,1,1,0,0,0,1
3796,8500000,700,Malad West,1,1,1,1,0,1,1,1,0,1,1,0,0,1,1
3797,9570000,1160,Mira Road East,2,0,1,1,0,0,0,1,1,0,0,1,0,0,1
3798,14100000,1650,Ulwe,3,0,1,1,0,0,0,0,1,1,0,0,0,0,0
3799,33500000,2000,Sanpada,4,0,1,1,1,1,1,1,1,1,1,1,0,1,1
3800,14400000,860,Sanpada,2,0,1,1,1,1,1,1,1,1,1,1,0,1,1
3801,9199000,600,Sanpada,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1
3802,6448999,910,Thane West,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
3803,14000000,1100,Malad West,2,1,1,1,0,0,0,1,1,1,0,0,1,0,1
3804,9500000,700,Malad West,1,0,1,1,1,0,1,1,1,0,1,1,0,1,1
3805,9800000,610,Kurla,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1
3806,25500000,1900,Belapur,3,0,1,1,0,0,0,0,1,1,0,0,0,0,1
3807,26000000,1500,Borivali West,3,0,0,1,0,0,0,1,0,1,0,0,1,0,0
3808,18000000,700,Andheri East,2,1,1,1,1,0,1,1,1,1,1,0,0,1,1
3809,4300000,700,Kharghar,1,0,1,1,0,0,0,1,1,1,0,0,1,0,0
3810,14000000,1050,Powai,2,0,1,1,1,0,1,1,1,1,0,0,1,1,1
3811,14500000,1100,Chembur,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3812,36100000,2065,Bhandup West,3,1,1,1,1,0,1,1,1,1,1,1,1,1,1
3813,55599999,3181,Bhandup West,4,1,1,1,1,0,1,1,1,1,1,1,1,1,1
3814,9499000,499,Chembur,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0
3815,16900000,904,Chembur,2,1,1,1,1,0,1,1,1,1,1,0,1,0,1
3816,6000000,950,Dombivli (West),2,1,1,1,0,0,0,1,1,1,0,0,1,0,1
3817,2249000,510,Dombivali,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3818,6700000,925,Kalamboli,2,0,1,1,1,1,1,1,1,1,0,0,1,1,1
3819,16500000,1100,Vikroli East,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3820,15900000,826,Sion,2,1,1,1,1,0,1,1,1,1,0,0,1,0,0
3821,11900000,538,Sion,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0
3822,22200000,742,Mulund West,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1
3823,20900000,697,Mulund West,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1
3824,19900000,664,Mulund West,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1
3825,19800000,663,Mulund West,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1
3826,19800000,661,Mulund West,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1
3827,28800000,963,Mulund West,3,1,1,1,1,0,1,1,1,1,1,1,0,1,1
3828,30500000,1017,Mulund West,3,1,1,1,1,0,1,1,1,1,1,1,0,1,1
3829,11200000,1150,Ulwe,2,0,1,1,0,0,0,0,1,1,0,0,0,0,1
3830,37400000,3400,Ulwe,4,1,1,1,0,0,0,0,1,1,0,0,0,0,0
3831,45199999,1850,Kandivali East,4,1,1,1,1,0,1,1,1,1,0,1,1,1,1
3832,4000000,665,Kalyan West,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3833,4000000,665,Kalyan West,1,0,1,1,0,0,0,1,1,1,0,0,0,0,1
3834,13500000,850,Borivali East,2,0,0,1,0,0,1,0,0,1,1,0,1,0,0
3835,25400000,1900,Belapur,3,0,1,1,0,0,0,0,1,1,0,0,0,0,0
3836,94900000,2255,Bandra West,3,1,1,1,1,0,1,1,1,1,1,1,1,1,1
3837,52400000,1182,Bandra West,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1
3838,19400000,1150,Powai,2,0,1,1,1,0,1,1,1,1,1,1,1,1,1
3839,12100000,1215,Ulwe,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0
3840,3424000,845,Titwala,2,1,0,1,0,0,0,1,0,1,0,0,0,0,0
3841,33400000,2950,Ulwe,4,1,1,1,0,0,0,1,1,1,0,0,0,0,1
3842,2582000,670,Titwala,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0
3843,17400000,885,Powai,2,0,1,1,1,0,1,1,1,1,0,0,1,1,1
3844,10500000,645,Kandivali East,1,0,1,1,0,0,0,1,1,1,0,0,1,0,1
3845,22500000,1800,Belapur,3,1,1,1,0,0,0,1,1,1,0,0,0,0,1
3846,11399999,650,Powai,1,0,1,1,0,0,0,1,1,1,1,0,1,0,1
3847,15900000,1090,Belapur,2,0,1,1,0,0,0,0,1,1,0,0,0,0,1
3848,2300000,575,Nala Sopara,1,0,1,1,1,0,1,1,1,0,0,0,0,1,1
3849,20000000,1164,Malad East,2,0,1,1,1,0,1,1,1,1,0,0,0,1,1
3850,22500000,1500,Sanpada,3,0,1,1,1,1,1,1,1,1,1,1,0,1,1
3851,40000000,1820,Goregaon East,2,0,1,1,1,0,1,1,1,1,0,0,0,1,1
3852,18900000,1435,Goregaon West,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3853,10200000,720,Kandivali West,2,1,0,1,0,0,0,0,0,1,0,0,1,0,0
3854,28700000,1600,Powai,3,0,1,1,1,0,1,1,1,1,1,1,1,1,1
3855,11500000,650,Mulund East,1,0,1,1,0,0,0,1,1,1,0,0,1,0,0
3856,22500000,1650,Sanpada,3,0,1,1,1,1,1,1,1,1,1,0,0,1,1
3857,9100000,1168,Kamothe,2,0,1,1,0,0,0,0,0,1,0,0,0,0,1
3858,8000000,935,Kalyan West,2,0,0,1,0,0,0,1,1,1,0,0,0,0,0
3859,19500000,1120,Powai,2,0,1,1,1,1,1,1,1,1,1,1,0,1,1
3860,9000000,560,Borivali East,1,0,1,1,1,0,1,1,1,0,0,0,1,1,1
3861,8500000,560,Kandivali East,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
3862,17900000,1250,Goregaon West,2,1,1,1,0,0,0,1,1,1,0,0,1,0,1
3863,8500000,570,Kandivali East,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
3864,8000000,495,Kandivali East,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3865,5300000,500,Thane West,1,0,1,1,1,0,1,1,1,1,0,0,1,0,1
3866,18000000,980,Mulund East,2,0,1,1,0,0,0,1,1,1,0,1,1,0,0
3867,8500000,1150,Mira Road East,2,0,0,1,0,0,0,1,0,1,0,0,1,0,0
3868,7050000,890,Mira Road East,2,0,1,1,1,1,0,1,1,1,1,1,0,0,1
3869,3900000,625,Ambernath East,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1
3870,3800000,685,Karanjade,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3871,3800000,685,Karanjade,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3872,11200000,1130,Thane West,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1
3873,2360000,546,Taloja,1,1,1,1,0,0,0,1,1,1,0,1,1,0,1
3874,5500000,695,Kalyan West,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1
3875,2320000,570,Taloja,1,1,1,1,0,0,0,1,1,1,0,1,1,0,1
3876,3900000,695,Kalyan West,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
3877,8000000,1140,Kalyan West,2,0,1,1,0,0,0,1,1,1,0,0,1,0,0
3878,2600000,650,Titwala,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3879,4500000,700,Kalyan West,1,0,1,1,1,0,1,1,1,1,1,0,0,0,1
3880,8000000,1095,Kalyan West,2,0,0,1,0,0,0,1,1,1,0,0,0,0,0
3881,9900000,1495,Kalyan West,3,0,0,1,0,0,0,1,1,1,0,0,0,0,0
3882,4000000,960,Titwala,2,0,1,1,1,0,1,1,1,1,0,0,0,1,1
3883,6000000,945,Kalyan West,2,0,0,1,0,0,0,1,0,1,0,0,0,0,0
3884,8600000,865,Kalyan West,2,0,0,1,0,0,0,1,0,1,0,0,0,0,0
3885,2500000,421,Kalyan West,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3886,2000000,640,Ambivli,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3887,4500000,585,Kalyan West,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3888,3800000,595,Kalyan West,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3889,4500000,890,Kalyan West,2,0,0,1,0,0,0,1,0,1,0,0,0,0,0
3890,3500000,550,Kalyan West,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0
3891,5200000,880,Kalyan West,2,0,1,1,0,0,0,1,1,1,0,0,0,0,1
3892,5200000,695,Kalyan West,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1
3893,2640000,560,Taloja,1,1,1,1,0,0,0,1,1,1,0,1,1,0,1
3894,4000000,665,Kalyan West,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0
3895,6500000,600,Thane West,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1
3896,8600000,900,Thane West,2,0,1,1,1,0,1,1,1,1,0,1,1,1,1
3897,63900000,2780,Andheri West,4,1,1,1,1,0,1,1,1,1,1,1,0,1,1
3898,51900000,2260,Andheri West,3,1,1,1,1,0,1,1,1,1,1,1,0,1,1
3899,47600000,2070,Andheri West,3,1,1,1,1,0,1,1,1,1,1,1,0,1,1
3900,14500000,696,Chembur,2,1,1,1,1,0,0,0,0,1,0,0,0,0,0
3901,9600000,503,Chembur,2,1,1,1,1,0,0,0,0,1,0,0,0,0,0
3902,9400000,495,Chembur,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0
3903,9200000,473,Chembur,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0
3904,9700000,506,Chembur,2,1,1,1,1,0,0,0,0,1,0,0,0,0,0
3905,14600000,698,Chembur,2,1,1,1,1,0,0,0,0,1,0,0,0,0,0
3906,10200000,786,Mira Road East,3,1,1,1,1,0,1,1,1,1,1,1,0,1,1
3907,5099000,384,Mira Road East,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1
3908,7298999,538,Mira Road East,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1
3909,46000000,1040,Lower Parel,1,1,1,1,0,0,0,1,1,1,0,0,1,0,1
3910,8999000,950,Thane West,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1
3911,9000000,950,Thane West,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1
3912,9250000,1232,Mira Road East,2,1,1,1,1,1,0,1,1,1,1,1,0,0,1
3913,8500000,1385,Mira Road East,3,0,1,1,1,0,1,0,0,0,0,0,0,1,1
3914,8300000,1120,Kalyan West,2,0,1,1,1,0,1,0,1,0,0,0,0,1,1
3915,34000000,1864,Andheri West,3,1,1,0,1,1,1,1,1,0,0,1,0,0,1
3916,22300000,1450,Andheri East,3,1,1,1,1,0,1,1,1,0,1,0,0,1,1
3917,10600000,1160,Thane West,2,0,1,1,1,0,1,1,1,1,1,1,0,1,1
3918,23200000,1264,Andheri West,2,1,1,1,1,1,1,1,1,1,0,1,0,0,1
3919,23200000,1264,Andheri West,2,1,1,0,1,1,1,1,1,0,0,1,0,0,1
3920,2350000,390,Kalyan West,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1
3921,21500000,1450,Andheri East,3,1,1,1,1,0,1,1,1,1,1,0,0,1,1
3922,2500000,390,Kalyan West,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3923,4000000,665,Kalyan West,1,0,1,1,0,0,1,1,1,1,1,0,0,1,1
3924,4000000,665,Kalyan West,1,0,1,0,0,0,1,1,1,0,1,0,0,1,1
3925,7500000,500,Dahisar West,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3926,9600000,650,Borivali West,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
3927,9100000,650,Dahisar,1,0,1,1,1,0,1,0,1,1,0,0,1,1,1
3928,20000000,980,Borivali West,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1
3929,9000000,580,Borivali West,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1
3930,7500000,550,Chembur,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3931,8500000,550,Thane West,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1
3932,12100000,1240,Kharghar,2,0,1,1,1,0,1,1,1,1,1,1,0,1,1
3933,9800000,659,Goregaon East,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1
3934,13500000,1375,Kharghar,3,0,1,1,1,0,1,1,1,1,0,0,0,1,1
3935,9199000,1065,Kharghar,2,0,1,1,1,0,1,1,1,1,0,0,0,1,1
3936,6400000,670,Kharghar,1,0,1,1,1,0,1,1,1,1,0,0,0,1,1
3937,2350000,390,Kalyan West,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3938,23500000,1250,Nerul,1,0,1,1,1,0,1,1,1,1,0,0,0,1,1
3939,22000000,1125,Seawoods,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1
3940,19200000,1231,Seawoods,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1
3941,27500000,1650,Seawoods,2,0,1,1,1,0,1,1,1,1,0,0,0,1,1
3942,8100000,500,Kurla,1,1,1,1,0,0,0,1,1,1,1,0,0,0,1
3943,9100000,1110,Kalyan West,2,0,1,1,1,0,1,1,1,1,1,1,0,1,1
3944,7600000,956,Mira Road East,2,0,1,1,1,1,0,1,1,1,1,1,0,0,1
3945,7450000,956,Mira Road East,2,0,1,1,1,1,0,1,1,1,1,1,0,0,1
3946,7100000,890,Mira Road East,2,0,1,1,1,1,0,1,1,1,1,1,0,0,1
3947,5100000,760,Kalyan West,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3948,5100000,760,Kalyan West,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0
3949,9000000,1200,Kalyan West,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0
3950,4600000,695,Kalyan West,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3951,13500000,500,Powai,1,1,1,1,0,0,0,1,1,1,0,0,1,0,1
3952,9500000,1050,Thane West,2,1,1,1,0,0,0,1,1,1,1,0,0,0,1
3953,6000000,675,Thane West,1,1,1,1,0,0,0,1,1,1,1,0,0,0,1
3954,9300000,1240,Kharghar,2,0,1,1,1,0,1,1,1,1,1,1,0,1,1
3955,13500000,1680,Kharghar,3,0,1,1,1,0,1,1,1,1,1,1,0,1,1
3956,3299000,950,Taloja,2,1,1,1,1,0,1,1,1,1,1,0,0,1,1
3957,3799000,850,Taloja,2,1,1,1,0,0,0,0,1,0,0,1,0,0,1
3958,4100000,670,Dombivali,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
3959,14000000,800,Borivali East,2,0,0,1,0,0,0,1,0,0,0,0,1,0,0
3960,9000000,650,Kandivali East,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
3961,8900000,1065,Kharghar,2,0,1,1,0,0,0,1,1,1,0,0,0,0,1
3962,4602000,550,Panvel,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1
3963,6600000,750,Panvel,2,1,1,1,0,0,0,1,1,1,0,0,0,0,1
3964,7500000,750,Panvel,2,1,1,1,0,0,0,1,1,1,0,0,0,0,1
3965,5850000,500,Thane West,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1
3966,5500000,500,Thane West,1,1,1,1,0,0,0,1,1,1,0,0,1,0,1
3967,5500000,480,Thane West,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1
3968,6400000,550,Thane West,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1
3969,13000000,713,Thane West,2,1,1,1,1,0,1,1,1,0,1,0,0,1,1
3970,15500000,828,Thane West,2,1,1,1,1,0,1,1,1,0,1,0,0,1,1
3971,14000000,811,Thane West,2,1,1,1,1,0,1,1,1,0,1,0,0,1,1
3972,15800000,848,Thane West,2,1,1,1,1,0,1,1,1,0,1,0,0,1,1
3973,22000000,1234,Thane West,3,1,1,1,1,0,1,1,1,0,1,0,0,1,1
3974,13000000,698,Thane West,2,1,1,1,1,0,1,1,1,0,1,0,0,1,1
3975,10000000,1050,Mira Road East,2,0,1,1,0,0,0,1,0,1,1,1,0,1,0
3976,4700000,700,Taloja,1,0,1,1,1,0,0,1,1,1,0,0,0,1,1
3977,10000000,750,Ghatkopar West,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3978,4000000,660,Taloja,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1
3979,6500000,508,Thane West,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1
3980,32500000,1130,Ville Parle East,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3981,32500000,1130,Ville Parle East,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3982,30000000,980,Ville Parle East,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3983,60000000,1491,Goregaon East,3,1,1,1,1,0,1,1,1,0,1,1,0,1,1
3984,43000000,1367,Goregaon East,3,1,1,1,1,0,1,1,1,0,1,1,0,1,1
3985,62500000,1890,Ville Parle East,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3986,62500000,1890,Ville Parle East,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0
3987,15000000,1290,Mira Road East,2,1,1,1,1,0,1,1,1,0,1,1,1,1,1
3988,4000000,680,Ulwe,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0
3989,2500000,555,Nala Sopara,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
3990,72500000,3700,Worli,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1
3991,2300000,578,Nala Sopara,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
3992,2600000,585,Nala Sopara,1,0,1,1,1,0,1,1,1,1,0,0,0,1,1
3993,32500000,840,Ville Parle East,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0
3994,5800000,1050,Mira Road East,2,0,0,1,0,0,0,1,0,1,0,0,0,0,0
3995,2400000,550,Nala Sopara,1,0,1,1,1,0,1,1,1,0,1,1,0,1,1
3996,80000000,2660,Ville Parle East,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3997,47500000,1509,vile parle west,3,1,0,1,0,0,0,0,0,0,0,0,1,0,0
3998,33500000,1073,vile parle west,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0
3999,10000000,1150,Mira Road East,2,0,1,1,1,0,0,1,0,1,0,0,0,1,0
4000,6500000,650,Mira Road East,1,0,1,1,0,0,0,1,1,1,0,1,0,1,1
4001,5700000,1050,Mira Road East,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4002,5600000,850,Mira Road East,2,0,1,1,1,0,1,1,1,1,0,0,0,1,1
4003,4800000,800,Kalyan West,2,0,1,1,0,0,1,1,1,1,1,0,0,1,1
4004,3200000,580,Kalyan West,1,0,1,1,0,0,1,1,1,1,1,0,0,1,1
4005,3200000,577,Kalyan West,1,0,1,1,0,0,1,1,1,1,1,0,0,1,1
4006,3200000,600,Kalyan West,1,0,1,1,0,0,1,1,0,0,1,0,0,1,1
4007,3800000,650,Kalyan West,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
4008,3400000,650,Kalyan West,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
4009,5200000,1000,Kalyan West,2,0,1,1,0,0,1,1,1,1,1,0,0,1,1
4010,5675000,982,Kalyan West,2,0,1,1,0,0,1,1,1,1,1,0,0,1,1
4011,5650000,1000,Kalyan West,2,0,1,1,0,0,1,1,1,1,1,0,0,1,1
4012,3200000,577,Kalyan West,1,0,1,1,0,0,1,1,0,0,1,0,0,1,1
4013,27500000,960,Juhu,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0
4014,4200000,520,Thane West,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1
4015,12000000,1000,Thane West,2,0,1,1,1,0,1,1,1,1,1,1,0,1,1
4016,9000000,900,Thane West,2,0,1,1,0,0,0,1,1,1,1,1,0,1,1
4017,8600000,1065,Thane West,2,0,1,1,1,1,1,1,1,1,1,0,1,1,1
4018,8200000,1065,Thane West,2,0,1,1,1,1,1,1,1,1,1,0,1,1,1
4019,6650000,750,Thane West,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1
